gene_id	PS
pgi|0000000005350262017|ti|535026|pi|0|	2
pgi|0000000005350264307|ti|535026|pi|0|	2
pgi|0000000005350262811|ti|535026|pi|0|	2
pgi|0000000005350262927|ti|535026|pi|0|	4
pgi|0000000005350262391|ti|535026|pi|0|	1
pgi|0000000005350263060|ti|535026|pi|0|	12
pgi|0000000000535026681|ti|535026|pi|0|	4
pgi|0000000005350262904|ti|535026|pi|0|	2
pgi|0000000005350264263|ti|535026|pi|0|	6
pgi|0000000005350261203|ti|535026|pi|0|	1
pgi|0000000000535026965|ti|535026|pi|0|	1
pgi|0000000005350261254|ti|535026|pi|0|	2
pgi|0000000005350262573|ti|535026|pi|0|	2
pgi|0000000005350262468|ti|535026|pi|0|	11
pgi|0000000005350262659|ti|535026|pi|0|	11
pgi|0000000005350261742|ti|535026|pi|0|	11
pgi|0000000005350263185|ti|535026|pi|0|	2
pgi|0000000005350263724|ti|535026|pi|0|	2
pgi|0000000000535026490|ti|535026|pi|0|	12
pgi|0000000005350264260|ti|535026|pi|0|	1
pgi|0000000005350264259|ti|535026|pi|0|	1
pgi|0000000005350263461|ti|535026|pi|0|	1
pgi|0000000000535026851|ti|535026|pi|0|	5
pgi|0000000005350261502|ti|535026|pi|0|	2
pgi|0000000005350262183|ti|535026|pi|0|	11
pgi|0000000005350261451|ti|535026|pi|0|	11
pgi|0000000005350263159|ti|535026|pi|0|	8
pgi|0000000000535026971|ti|535026|pi|0|	1
pgi|0000000000535026156|ti|535026|pi|0|	5
pgi|0000000005350262420|ti|535026|pi|0|	4
pgi|0000000005350262469|ti|535026|pi|0|	5
pgi|0000000005350261576|ti|535026|pi|0|	3
pgi|0000000005350261640|ti|535026|pi|0|	1
pgi|0000000005350264023|ti|535026|pi|0|	12
pgi|0000000005350263071|ti|535026|pi|0|	11
pgi|0000000000535026847|ti|535026|pi|0|	1
pgi|0000000005350263303|ti|535026|pi|0|	1
pgi|0000000000535026878|ti|535026|pi|0|	1
pgi|0000000005350261324|ti|535026|pi|0|	2
pgi|0000000000535026287|ti|535026|pi|0|	2
pgi|0000000005350261130|ti|535026|pi|0|	2
pgi|0000000005350264268|ti|535026|pi|0|	21
pgi|0000000005350264332|ti|535026|pi|0|	21
pgi|0000000005350261754|ti|535026|pi|0|	1
pgi|0000000005350262681|ti|535026|pi|0|	1
pgi|0000000005350262682|ti|535026|pi|0|	1
pgi|0000000000535026670|ti|535026|pi|0|	2
pgi|0000000005350264304|ti|535026|pi|0|	21
pgi|0000000000535026337|ti|535026|pi|0|	2
pgi|0000000005350261964|ti|535026|pi|0|	11
pgi|0000000005350262355|ti|535026|pi|0|	9
pgi|0000000005350261340|ti|535026|pi|0|	1
pgi|0000000005350262807|ti|535026|pi|0|	1
pgi|0000000005350263980|ti|535026|pi|0|	11
pgi|0000000005350263344|ti|535026|pi|0|	8
pgi|0000000005350261084|ti|535026|pi|0|	8
pgi|0000000005350262192|ti|535026|pi|0|	5
pgi|0000000005350261319|ti|535026|pi|0|	1
pgi|0000000005350264285|ti|535026|pi|0|	21
pgi|0000000000535026790|ti|535026|pi|0|	12
pgi|0000000005350264265|ti|535026|pi|0|	21
pgi|0000000005350264329|ti|535026|pi|0|	7
pgi|0000000005350263697|ti|535026|pi|0|	2
pgi|0000000000535026855|ti|535026|pi|0|	2
pgi|0000000005350262376|ti|535026|pi|0|	2
pgi|0000000000535026496|ti|535026|pi|0|	1
pgi|0000000005350261600|ti|535026|pi|0|	2
pgi|0000000000535026224|ti|535026|pi|0|	1
pgi|0000000005350261921|ti|535026|pi|0|	1
pgi|0000000005350263648|ti|535026|pi|0|	1
pgi|0000000000535026744|ti|535026|pi|0|	5
pgi|0000000005350263696|ti|535026|pi|0|	1
pgi|0000000005350263814|ti|535026|pi|0|	3
pgi|0000000005350262419|ti|535026|pi|0|	4
pgi|0000000000535026846|ti|535026|pi|0|	2
pgi|0000000005350263668|ti|535026|pi|0|	1
pgi|0000000005350262965|ti|535026|pi|0|	1
pgi|0000000005350262338|ti|535026|pi|0|	1
pgi|0000000005350262896|ti|535026|pi|0|	1
pgi|0000000005350263729|ti|535026|pi|0|	1
pgi|0000000005350262388|ti|535026|pi|0|	1
pgi|0000000005350264290|ti|535026|pi|0|	1
pgi|0000000005350261267|ti|535026|pi|0|	1
pgi|0000000005350263655|ti|535026|pi|0|	1
pgi|0000000000535026776|ti|535026|pi|0|	1
pgi|0000000005350263656|ti|535026|pi|0|	1
pgi|0000000005350262552|ti|535026|pi|0|	1
pgi|0000000005350261632|ti|535026|pi|0|	1
pgi|0000000000053502692|ti|535026|pi|0|	1
pgi|0000000005350261678|ti|535026|pi|0|	9
pgi|0000000000535026298|ti|535026|pi|0|	11
pgi|0000000005350263202|ti|535026|pi|0|	1
pgi|0000000005350261218|ti|535026|pi|0|	1
pgi|0000000000535026561|ti|535026|pi|0|	1
pgi|0000000000535026604|ti|535026|pi|0|	1
pgi|0000000005350264192|ti|535026|pi|0|	1
pgi|0000000000535026108|ti|535026|pi|0|	1
pgi|0000000000535026107|ti|535026|pi|0|	1
pgi|0000000005350262123|ti|535026|pi|0|	1
pgi|0000000005350263885|ti|535026|pi|0|	1
pgi|0000000005350263310|ti|535026|pi|0|	1
pgi|0000000005350263646|ti|535026|pi|0|	1
pgi|0000000005350261598|ti|535026|pi|0|	1
pgi|0000000005350262577|ti|535026|pi|0|	1
pgi|0000000005350261250|ti|535026|pi|0|	1
pgi|0000000005350261540|ti|535026|pi|0|	1
pgi|0000000005350263316|ti|535026|pi|0|	1
pgi|0000000005350263317|ti|535026|pi|0|	1
pgi|0000000005350261367|ti|535026|pi|0|	1
pgi|0000000005350264252|ti|535026|pi|0|	1
pgi|0000000005350263212|ti|535026|pi|0|	1
pgi|0000000005350263211|ti|535026|pi|0|	1
pgi|0000000005350261646|ti|535026|pi|0|	1
pgi|0000000005350263591|ti|535026|pi|0|	1
pgi|0000000005350262436|ti|535026|pi|0|	1
pgi|0000000005350263489|ti|535026|pi|0|	1
pgi|0000000000535026639|ti|535026|pi|0|	1
pgi|0000000005350263023|ti|535026|pi|0|	1
pgi|0000000000535026179|ti|535026|pi|0|	1
pgi|0000000005350261060|ti|535026|pi|0|	1
pgi|0000000000535026640|ti|535026|pi|0|	1
pgi|0000000000535026644|ti|535026|pi|0|	1
pgi|0000000000535026641|ti|535026|pi|0|	1
pgi|0000000005350261548|ti|535026|pi|0|	1
pgi|0000000005350261292|ti|535026|pi|0|	1
pgi|0000000000535026638|ti|535026|pi|0|	1
pgi|0000000000535026642|ti|535026|pi|0|	1
pgi|0000000005350261760|ti|535026|pi|0|	1
pgi|0000000005350263333|ti|535026|pi|0|	1
pgi|0000000000535026471|ti|535026|pi|0|	1
pgi|0000000005350262439|ti|535026|pi|0|	1
pgi|0000000000005350267|ti|535026|pi|0|	1
pgi|0000000005350261784|ti|535026|pi|0|	1
pgi|0000000005350264050|ti|535026|pi|0|	1
pgi|0000000005350262739|ti|535026|pi|0|	1
pgi|0000000005350261044|ti|535026|pi|0|	1
pgi|0000000005350261878|ti|535026|pi|0|	1
pgi|0000000005350262193|ti|535026|pi|0|	1
pgi|0000000005350262354|ti|535026|pi|0|	1
pgi|0000000005350262374|ti|535026|pi|0|	1
pgi|0000000005350261167|ti|535026|pi|0|	1
pgi|0000000000535026661|ti|535026|pi|0|	1
pgi|0000000005350261714|ti|535026|pi|0|	1
pgi|0000000005350263328|ti|535026|pi|0|	1
pgi|0000000005350262222|ti|535026|pi|0|	1
pgi|0000000005350262476|ti|535026|pi|0|	1
pgi|0000000005350261494|ti|535026|pi|0|	1
pgi|0000000000535026993|ti|535026|pi|0|	1
pgi|0000000005350264131|ti|535026|pi|0|	1
pgi|0000000005350263714|ti|535026|pi|0|	1
pgi|0000000000535026408|ti|535026|pi|0|	1
pgi|0000000005350263120|ti|535026|pi|0|	1
pgi|0000000005350262707|ti|535026|pi|0|	1
pgi|0000000005350261464|ti|535026|pi|0|	1
pgi|0000000005350263774|ti|535026|pi|0|	1
pgi|0000000005350261499|ti|535026|pi|0|	1
pgi|0000000005350263156|ti|535026|pi|0|	1
pgi|0000000005350262409|ti|535026|pi|0|	1
pgi|0000000005350263065|ti|535026|pi|0|	1
pgi|0000000005350262742|ti|535026|pi|0|	1
pgi|0000000005350262884|ti|535026|pi|0|	1
pgi|0000000005350262190|ti|535026|pi|0|	1
pgi|0000000005350263157|ti|535026|pi|0|	1
pgi|0000000005350262958|ti|535026|pi|0|	1
pgi|0000000005350261656|ti|535026|pi|0|	1
pgi|0000000000535026654|ti|535026|pi|0|	1
pgi|0000000005350264110|ti|535026|pi|0|	1
pgi|0000000000535026659|ti|535026|pi|0|	1
pgi|0000000000535026753|ti|535026|pi|0|	1
pgi|0000000005350263376|ti|535026|pi|0|	1
pgi|0000000005350263778|ti|535026|pi|0|	1
pgi|0000000005350261469|ti|535026|pi|0|	1
pgi|0000000005350263524|ti|535026|pi|0|	1
pgi|0000000005350262710|ti|535026|pi|0|	1
pgi|0000000005350263496|ti|535026|pi|0|	1
pgi|0000000005350263500|ti|535026|pi|0|	1
pgi|0000000005350263476|ti|535026|pi|0|	1
pgi|0000000000535026627|ti|535026|pi|0|	1
pgi|0000000005350263681|ti|535026|pi|0|	1
pgi|0000000005350262846|ti|535026|pi|0|	1
pgi|0000000005350263369|ti|535026|pi|0|	1
pgi|0000000005350261122|ti|535026|pi|0|	1
pgi|0000000005350261118|ti|535026|pi|0|	1
pgi|0000000005350263538|ti|535026|pi|0|	1
pgi|0000000005350264129|ti|535026|pi|0|	1
pgi|0000000005350262726|ti|535026|pi|0|	1
pgi|0000000000535026322|ti|535026|pi|0|	1
pgi|0000000000535026996|ti|535026|pi|0|	1
pgi|0000000005350262792|ti|535026|pi|0|	1
pgi|0000000005350261536|ti|535026|pi|0|	1
pgi|0000000005350261883|ti|535026|pi|0|	1
pgi|0000000005350262495|ti|535026|pi|0|	1
pgi|0000000005350261510|ti|535026|pi|0|	1
pgi|0000000005350261622|ti|535026|pi|0|	1
pgi|0000000005350261509|ti|535026|pi|0|	1
pgi|0000000005350262549|ti|535026|pi|0|	1
pgi|0000000005350262615|ti|535026|pi|0|	1
pgi|0000000005350262737|ti|535026|pi|0|	1
pgi|0000000005350263873|ti|535026|pi|0|	1
pgi|0000000005350261271|ti|535026|pi|0|	1
pgi|0000000005350264014|ti|535026|pi|0|	1
pgi|0000000005350263309|ti|535026|pi|0|	1
pgi|0000000005350263089|ti|535026|pi|0|	1
pgi|0000000000053502664|ti|535026|pi|0|	1
pgi|0000000005350261653|ti|535026|pi|0|	1
pgi|0000000005350261433|ti|535026|pi|0|	1
pgi|0000000005350264004|ti|535026|pi|0|	1
pgi|0000000005350263501|ti|535026|pi|0|	1
pgi|0000000005350262840|ti|535026|pi|0|	1
pgi|0000000005350262841|ti|535026|pi|0|	1
pgi|0000000005350262959|ti|535026|pi|0|	1
pgi|0000000005350264009|ti|535026|pi|0|	1
pgi|0000000005350263312|ti|535026|pi|0|	1
pgi|0000000005350261573|ti|535026|pi|0|	1
pgi|0000000005350261570|ti|535026|pi|0|	1
pgi|0000000005350264016|ti|535026|pi|0|	1
pgi|0000000000535026159|ti|535026|pi|0|	1
pgi|0000000005350263430|ti|535026|pi|0|	1
pgi|0000000005350263038|ti|535026|pi|0|	1
pgi|0000000000535026185|ti|535026|pi|0|	1
pgi|0000000005350261914|ti|535026|pi|0|	1
pgi|0000000005350262826|ti|535026|pi|0|	1
pgi|0000000005350262530|ti|535026|pi|0|	1
pgi|0000000000535026424|ti|535026|pi|0|	1
pgi|0000000005350264147|ti|535026|pi|0|	1
pgi|0000000005350261690|ti|535026|pi|0|	1
pgi|0000000005350261691|ti|535026|pi|0|	1
pgi|0000000005350261692|ti|535026|pi|0|	1
pgi|0000000005350261807|ti|535026|pi|0|	1
pgi|0000000005350261808|ti|535026|pi|0|	1
pgi|0000000000535026342|ti|535026|pi|0|	1
pgi|0000000000535026343|ti|535026|pi|0|	1
pgi|0000000005350261809|ti|535026|pi|0|	1
pgi|0000000005350261810|ti|535026|pi|0|	1
pgi|0000000005350261693|ti|535026|pi|0|	1
pgi|0000000005350263165|ti|535026|pi|0|	1
pgi|0000000005350261821|ti|535026|pi|0|	1
pgi|0000000005350261633|ti|535026|pi|0|	1
pgi|0000000000535026772|ti|535026|pi|0|	1
pgi|0000000005350261508|ti|535026|pi|0|	1
pgi|0000000005350263465|ti|535026|pi|0|	1
pgi|0000000005350261806|ti|535026|pi|0|	1
pgi|0000000000535026344|ti|535026|pi|0|	1
pgi|0000000005350261045|ti|535026|pi|0|	1
pgi|0000000000535026903|ti|535026|pi|0|	1
pgi|0000000005350263691|ti|535026|pi|0|	1
pgi|0000000005350261569|ti|535026|pi|0|	1
pgi|0000000000053502655|ti|535026|pi|0|	1
pgi|0000000005350261465|ti|535026|pi|0|	1
pgi|0000000005350261047|ti|535026|pi|0|	1
pgi|0000000005350262897|ti|535026|pi|0|	1
pgi|0000000005350261527|ti|535026|pi|0|	1
pgi|0000000000535026714|ti|535026|pi|0|	1
pgi|0000000005350262693|ti|535026|pi|0|	1
pgi|0000000005350261195|ti|535026|pi|0|	1
pgi|0000000005350264184|ti|535026|pi|0|	1
pgi|0000000005350261104|ti|535026|pi|0|	1
pgi|0000000005350263477|ti|535026|pi|0|	1
pgi|0000000005350262229|ti|535026|pi|0|	1
pgi|0000000005350262785|ti|535026|pi|0|	1
pgi|0000000005350261919|ti|535026|pi|0|	1
pgi|0000000005350262685|ti|535026|pi|0|	1
pgi|0000000005350261518|ti|535026|pi|0|	1
pgi|0000000005350261638|ti|535026|pi|0|	1
pgi|0000000005350261059|ti|535026|pi|0|	1
pgi|0000000000535026557|ti|535026|pi|0|	1
pgi|0000000005350261676|ti|535026|pi|0|	1
pgi|0000000005350262519|ti|535026|pi|0|	1
pgi|0000000005350261863|ti|535026|pi|0|	1
pgi|0000000005350263480|ti|535026|pi|0|	1
pgi|0000000005350263002|ti|535026|pi|0|	1
pgi|0000000005350263478|ti|535026|pi|0|	1
pgi|0000000000053502686|ti|535026|pi|0|	1
pgi|0000000005350263250|ti|535026|pi|0|	1
pgi|0000000005350263771|ti|535026|pi|0|	1
pgi|0000000000535026324|ti|535026|pi|0|	1
pgi|0000000005350261546|ti|535026|pi|0|	1
pgi|0000000005350264128|ti|535026|pi|0|	1
pgi|0000000005350262835|ti|535026|pi|0|	1
pgi|0000000005350264287|ti|535026|pi|0|	1
pgi|0000000005350262797|ti|535026|pi|0|	1
pgi|0000000005350262213|ti|535026|pi|0|	1
pgi|0000000000535026326|ti|535026|pi|0|	1
pgi|0000000005350261684|ti|535026|pi|0|	1
pgi|0000000005350263140|ti|535026|pi|0|	1
pgi|0000000005350263420|ti|535026|pi|0|	1
pgi|0000000005350264120|ti|535026|pi|0|	1
pgi|0000000005350263532|ti|535026|pi|0|	1
pgi|0000000005350262394|ti|535026|pi|0|	1
pgi|0000000005350263680|ti|535026|pi|0|	1
pgi|0000000000535026653|ti|535026|pi|0|	1
pgi|0000000005350261334|ti|535026|pi|0|	1
pgi|0000000005350261644|ti|535026|pi|0|	1
pgi|0000000000535026419|ti|535026|pi|0|	1
pgi|0000000000535026217|ti|535026|pi|0|	1
pgi|0000000005350261350|ti|535026|pi|0|	1
pgi|0000000000535026467|ti|535026|pi|0|	1
pgi|0000000000535026534|ti|535026|pi|0|	1
pgi|0000000005350262389|ti|535026|pi|0|	1
pgi|0000000000535026325|ti|535026|pi|0|	1
pgi|0000000005350262968|ti|535026|pi|0|	1
pgi|0000000005350261587|ti|535026|pi|0|	1
pgi|0000000000535026112|ti|535026|pi|0|	1
pgi|0000000005350262136|ti|535026|pi|0|	1
pgi|0000000005350262993|ti|535026|pi|0|	1
pgi|0000000005350261833|ti|535026|pi|0|	1
pgi|0000000000535026885|ti|535026|pi|0|	1
pgi|0000000000535026380|ti|535026|pi|0|	1
pgi|0000000005350261764|ti|535026|pi|0|	1
pgi|0000000005350261372|ti|535026|pi|0|	1
pgi|0000000005350264000|ti|535026|pi|0|	1
pgi|0000000005350261562|ti|535026|pi|0|	1
pgi|0000000005350263091|ti|535026|pi|0|	1
pgi|0000000005350262680|ti|535026|pi|0|	1
pgi|0000000005350263801|ti|535026|pi|0|	1
pgi|0000000000053502669|ti|535026|pi|0|	1
pgi|0000000005350263069|ti|535026|pi|0|	1
pgi|0000000005350264061|ti|535026|pi|0|	1
pgi|0000000000535026768|ti|535026|pi|0|	1
pgi|0000000000053502638|ti|535026|pi|0|	1
pgi|0000000005350261618|ti|535026|pi|0|	1
pgi|0000000005350263092|ti|535026|pi|0|	1
pgi|0000000005350263094|ti|535026|pi|0|	1
pgi|0000000005350263095|ti|535026|pi|0|	1
pgi|0000000005350263093|ti|535026|pi|0|	1
pgi|0000000000053502682|ti|535026|pi|0|	1
pgi|0000000005350263189|ti|535026|pi|0|	1
pgi|0000000005350261378|ti|535026|pi|0|	1
pgi|0000000005350262405|ti|535026|pi|0|	1
pgi|0000000005350261552|ti|535026|pi|0|	1
pgi|0000000000535026585|ti|535026|pi|0|	1
pgi|0000000000535026167|ti|535026|pi|0|	1
pgi|0000000000535026725|ti|535026|pi|0|	1
pgi|0000000005350263934|ti|535026|pi|0|	1
pgi|0000000005350262941|ti|535026|pi|0|	1
pgi|0000000000535026232|ti|535026|pi|0|	1
pgi|0000000005350262523|ti|535026|pi|0|	1
pgi|0000000005350262789|ti|535026|pi|0|	1
pgi|0000000005350263398|ti|535026|pi|0|	1
pgi|0000000005350261414|ti|535026|pi|0|	1
pgi|0000000000535026915|ti|535026|pi|0|	1
pgi|0000000000535026696|ti|535026|pi|0|	1
pgi|0000000000535026697|ti|535026|pi|0|	1
pgi|0000000000535026797|ti|535026|pi|0|	1
pgi|0000000005350261456|ti|535026|pi|0|	1
pgi|0000000000535026808|ti|535026|pi|0|	1
pgi|0000000005350264006|ti|535026|pi|0|	1
pgi|0000000005350261081|ti|535026|pi|0|	1
pgi|0000000005350263887|ti|535026|pi|0|	1
pgi|0000000005350262892|ti|535026|pi|0|	1
pgi|0000000005350263311|ti|535026|pi|0|	1
pgi|0000000005350261381|ti|535026|pi|0|	1
pgi|0000000005350262833|ti|535026|pi|0|	1
pgi|0000000005350262946|ti|535026|pi|0|	1
pgi|0000000000535026953|ti|535026|pi|0|	1
pgi|0000000005350262295|ti|535026|pi|0|	1
pgi|0000000005350263248|ti|535026|pi|0|	1
pgi|0000000005350263445|ti|535026|pi|0|	1
pgi|0000000005350262808|ti|535026|pi|0|	1
pgi|0000000005350261796|ti|535026|pi|0|	1
pgi|0000000005350261413|ti|535026|pi|0|	1
pgi|0000000005350262869|ti|535026|pi|0|	1
pgi|0000000005350262732|ti|535026|pi|0|	1
pgi|0000000005350261902|ti|535026|pi|0|	1
pgi|0000000005350263425|ti|535026|pi|0|	1
pgi|0000000000535026854|ti|535026|pi|0|	1
pgi|0000000005350263686|ti|535026|pi|0|	1
pgi|0000000005350263562|ti|535026|pi|0|	1
pgi|0000000005350261125|ti|535026|pi|0|	1
pgi|0000000005350261278|ti|535026|pi|0|	1
pgi|0000000005350261117|ti|535026|pi|0|	1
pgi|0000000005350261282|ti|535026|pi|0|	1
pgi|0000000005350261116|ti|535026|pi|0|	1
pgi|0000000005350261126|ti|535026|pi|0|	1
pgi|0000000005350263052|ti|535026|pi|0|	1
pgi|0000000005350262885|ti|535026|pi|0|	1
pgi|0000000005350261374|ti|535026|pi|0|	1
pgi|0000000000535026686|ti|535026|pi|0|	1
pgi|0000000000535026807|ti|535026|pi|0|	1
pgi|0000000005350263835|ti|535026|pi|0|	1
pgi|0000000000535026338|ti|535026|pi|0|	1
pgi|0000000005350262176|ti|535026|pi|0|	1
pgi|0000000000053502619|ti|535026|pi|0|	1
pgi|0000000005350263419|ti|535026|pi|0|	1
pgi|0000000005350261801|ti|535026|pi|0|	1
pgi|0000000005350263836|ti|535026|pi|0|	1
pgi|0000000005350263336|ti|535026|pi|0|	1
pgi|0000000005350263256|ti|535026|pi|0|	1
pgi|0000000005350262798|ti|535026|pi|0|	1
pgi|0000000005350262764|ti|535026|pi|0|	1
pgi|0000000000535026769|ti|535026|pi|0|	1
pgi|0000000000535026280|ti|535026|pi|0|	1
pgi|0000000005350263099|ti|535026|pi|0|	1
pgi|0000000005350261424|ti|535026|pi|0|	1
pgi|0000000005350264101|ti|535026|pi|0|	1
pgi|0000000005350264077|ti|535026|pi|0|	1
pgi|0000000000535026553|ti|535026|pi|0|	1
pgi|0000000005350262932|ti|535026|pi|0|	1
pgi|0000000005350261303|ti|535026|pi|0|	1
pgi|0000000005350263126|ti|535026|pi|0|	1
pgi|0000000005350263167|ti|535026|pi|0|	1
pgi|0000000005350262291|ti|535026|pi|0|	1
pgi|0000000000535026747|ti|535026|pi|0|	1
pgi|0000000005350261090|ti|535026|pi|0|	1
pgi|0000000000535026315|ti|535026|pi|0|	1
pgi|0000000005350263740|ti|535026|pi|0|	1
pgi|0000000000535026449|ti|535026|pi|0|	1
pgi|0000000000535026806|ti|535026|pi|0|	1
pgi|0000000005350263053|ti|535026|pi|0|	1
pgi|0000000005350263410|ti|535026|pi|0|	1
pgi|0000000005350262763|ti|535026|pi|0|	1
pgi|0000000005350262931|ti|535026|pi|0|	1
pgi|0000000005350263106|ti|535026|pi|0|	1
pgi|0000000005350263972|ti|535026|pi|0|	1
pgi|0000000000535026731|ti|535026|pi|0|	1
pgi|0000000005350261839|ti|535026|pi|0|	1
pgi|0000000005350261450|ti|535026|pi|0|	1
pgi|0000000005350263082|ti|535026|pi|0|	1
pgi|0000000005350261009|ti|535026|pi|0|	1
pgi|0000000005350261733|ti|535026|pi|0|	1
pgi|0000000005350263845|ti|535026|pi|0|	1
pgi|0000000005350261804|ti|535026|pi|0|	1
pgi|0000000005350264173|ti|535026|pi|0|	1
pgi|0000000005350263409|ti|535026|pi|0|	1
pgi|0000000005350262253|ti|535026|pi|0|	1
pgi|0000000000535026621|ti|535026|pi|0|	1
pgi|0000000000535026302|ti|535026|pi|0|	1
pgi|0000000005350263968|ti|535026|pi|0|	1
pgi|0000000005350263690|ti|535026|pi|0|	1
pgi|0000000005350261346|ti|535026|pi|0|	1
pgi|0000000000535026166|ti|535026|pi|0|	1
pgi|0000000000535026913|ti|535026|pi|0|	1
pgi|0000000005350263812|ti|535026|pi|0|	1
pgi|0000000005350261913|ti|535026|pi|0|	1
pgi|0000000000053502674|ti|535026|pi|0|	1
pgi|0000000005350262368|ti|535026|pi|0|	1
pgi|0000000005350263075|ti|535026|pi|0|	1
pgi|0000000000535026245|ti|535026|pi|0|	1
pgi|0000000005350262250|ti|535026|pi|0|	1
pgi|0000000005350261820|ti|535026|pi|0|	1
pgi|0000000005350261020|ti|535026|pi|0|	1
pgi|0000000005350263555|ti|535026|pi|0|	1
pgi|0000000000535026613|ti|535026|pi|0|	1
pgi|0000000005350261735|ti|535026|pi|0|	1
pgi|0000000005350262287|ti|535026|pi|0|	1
pgi|0000000000535026856|ti|535026|pi|0|	1
pgi|0000000005350261496|ti|535026|pi|0|	1
pgi|0000000000005350269|ti|535026|pi|0|	1
pgi|0000000000535026336|ti|535026|pi|0|	1
pgi|0000000005350263872|ti|535026|pi|0|	1
pgi|0000000000535026658|ti|535026|pi|0|	1
pgi|0000000005350263402|ti|535026|pi|0|	1
pgi|0000000000535026368|ti|535026|pi|0|	1
pgi|0000000000535026921|ti|535026|pi|0|	1
pgi|0000000000535026723|ti|535026|pi|0|	1
pgi|0000000000535026392|ti|535026|pi|0|	1
pgi|0000000005350261960|ti|535026|pi|0|	1
pgi|0000000005350263049|ti|535026|pi|0|	1
pgi|0000000005350263973|ti|535026|pi|0|	1
pgi|0000000005350262369|ti|535026|pi|0|	1
pgi|0000000005350263970|ti|535026|pi|0|	1
pgi|0000000005350263639|ti|535026|pi|0|	1
pgi|0000000005350263673|ti|535026|pi|0|	1
pgi|0000000005350264223|ti|535026|pi|0|	1
pgi|0000000005350263585|ti|535026|pi|0|	1
pgi|0000000005350263066|ti|535026|pi|0|	1
pgi|0000000005350263900|ti|535026|pi|0|	1
pgi|0000000005350263738|ti|535026|pi|0|	1
pgi|0000000000535026237|ti|535026|pi|0|	1
pgi|0000000005350263999|ti|535026|pi|0|	1
pgi|0000000000535026264|ti|535026|pi|0|	1
pgi|0000000005350264235|ti|535026|pi|0|	1
pgi|0000000005350264093|ti|535026|pi|0|	1
pgi|0000000005350264087|ti|535026|pi|0|	1
pgi|0000000000053502613|ti|535026|pi|0|	1
pgi|0000000000535026384|ti|535026|pi|0|	1
pgi|0000000005350263767|ti|535026|pi|0|	1
pgi|0000000005350261018|ti|535026|pi|0|	1
pgi|0000000000535026385|ti|535026|pi|0|	1
pgi|0000000005350262957|ti|535026|pi|0|	1
pgi|0000000005350263720|ti|535026|pi|0|	1
pgi|0000000000535026370|ti|535026|pi|0|	1
pgi|0000000005350263893|ti|535026|pi|0|	1
pgi|0000000005350264001|ti|535026|pi|0|	1
pgi|0000000005350263443|ti|535026|pi|0|	1
pgi|0000000000535026566|ti|535026|pi|0|	1
pgi|0000000000535026925|ti|535026|pi|0|	1
pgi|0000000005350261591|ti|535026|pi|0|	1
pgi|0000000000535026575|ti|535026|pi|0|	1
pgi|0000000000053502650|ti|535026|pi|0|	1
pgi|0000000005350261442|ti|535026|pi|0|	1
pgi|0000000000535026622|ti|535026|pi|0|	1
pgi|0000000005350261189|ti|535026|pi|0|	1
pgi|0000000000535026930|ti|535026|pi|0|	1
pgi|0000000000053502694|ti|535026|pi|0|	1
pgi|0000000000535026932|ti|535026|pi|0|	1
pgi|0000000000535026508|ti|535026|pi|0|	1
pgi|0000000005350261941|ti|535026|pi|0|	1
pgi|0000000005350263759|ti|535026|pi|0|	1
pgi|0000000000535026293|ti|535026|pi|0|	1
pgi|0000000005350263768|ti|535026|pi|0|	1
pgi|0000000005350263022|ti|535026|pi|0|	1
pgi|0000000000535026204|ti|535026|pi|0|	1
pgi|0000000000535026178|ti|535026|pi|0|	1
pgi|0000000005350261718|ti|535026|pi|0|	1
pgi|0000000000535026513|ti|535026|pi|0|	1
pgi|0000000005350264070|ti|535026|pi|0|	1
pgi|0000000005350262686|ti|535026|pi|0|	1
pgi|0000000000535026554|ti|535026|pi|0|	1
pgi|0000000000535026941|ti|535026|pi|0|	1
pgi|0000000005350262451|ti|535026|pi|0|	1
pgi|0000000005350262639|ti|535026|pi|0|	1
pgi|0000000005350262412|ti|535026|pi|0|	1
pgi|0000000005350261800|ti|535026|pi|0|	1
pgi|0000000000535026722|ti|535026|pi|0|	1
pgi|0000000005350263942|ti|535026|pi|0|	1
pgi|0000000005350264079|ti|535026|pi|0|	1
pgi|0000000005350261441|ti|535026|pi|0|	1
pgi|0000000005350261715|ti|535026|pi|0|	1
pgi|0000000005350264046|ti|535026|pi|0|	1
pgi|0000000000535026169|ti|535026|pi|0|	1
pgi|0000000005350263706|ti|535026|pi|0|	1
pgi|0000000005350263266|ti|535026|pi|0|	1
pgi|0000000005350263543|ti|535026|pi|0|	1
pgi|0000000005350262751|ti|535026|pi|0|	1
pgi|0000000005350261273|ti|535026|pi|0|	1
pgi|0000000000535026759|ti|535026|pi|0|	1
pgi|0000000005350263366|ti|535026|pi|0|	1
pgi|0000000005350263407|ti|535026|pi|0|	1
pgi|0000000000535026931|ti|535026|pi|0|	1
pgi|0000000005350261269|ti|535026|pi|0|	1
